stock_code,Stknme,industry,Nindnme
300991,创益通,G,信息技术业
300992,泰福泵业,C71,普通机械制造业
300993,玉马科技,C11,纺织业
300994,久祺股份,C75,交通运输设备制造业
300995,奇德新材,C4,石油、化学、塑胶、塑料
300996,普联软件,G87,计算机应用服务业
300997,欢乐家,C05,饮料制造业
300998,宁波方正,C73,专用设备制造业
300999,金龙鱼,C01,食品加工业
301000,肇民科技,C4,石油、化学、塑胶、塑料
301001,凯淳股份,G87,计算机应用服务业
301002,崧盛股份,G,信息技术业
301003,江苏博云,C4,石油、化学、塑胶、塑料
301004,嘉益股份,C69,金属制品业
301005,超捷股份,C75,交通运输设备制造业
301006,迈拓股份,C78,仪器仪表及文化、办公用机械制造业
301007,德迈仕,C75,交通运输设备制造业
301008,宏昌科技,C76,电器机械及器材制造业
301009,可靠股份,C31,造纸及纸制品业
301010,晶雪节能,C61,非金属矿物制品业
301011,华立科技,C37,文教体育用品制造业
301012,扬电科技,C76,电器机械及器材制造业
301013,利和兴,C73,专用设备制造业
301015,百洋医药,H,批发和零售贸易
301016,雷尔伟,C75,交通运输设备制造业
301017,漱玉平民,H11,零售业
301018,申菱环境,C73,专用设备制造业
301019,宁波色母,C4,石油、化学、塑胶、塑料
301020,密封科技,C71,普通机械制造业
301021,英诺激光,C73,专用设备制造业
301022,海泰科,C73,专用设备制造业
301023,江南奕帆,C76,电器机械及器材制造业
301024,霍普股份,K20,专业、科研服务业
301025,读客文化,L01,出版业
301026,浩通科技,B07,有色金属矿采选业
301027,华蓝集团,K20,专业、科研服务业
301028,东亚机械,C71,普通机械制造业
301029,怡合达,C71,普通机械制造业
301030,仕净科技,C73,专用设备制造业
301031,中熔电气,C76,电器机械及器材制造业
301032,新柴股份,C71,普通机械制造业
301033,迈普医学,C73,专用设备制造业
301035,润丰股份,C43,化学原料及化学制品制造业
301036,双乐股份,C43,化学原料及化学制品制造业
301037,保立佳,C43,化学原料及化学制品制造业
301038,深水规院,K20,专业、科研服务业
301039,中集车辆,C75,交通运输设备制造业
301040,中环海陆,C69,金属制品业
301041,金百泽,G,信息技术业
301042,安联锐视,G,信息技术业
301043,绿岛风,C71,普通机械制造业
301045,天禄科技,G,信息技术业
301046,能辉科技,K20,专业、科研服务业
301047,义翘神州,K20,专业、科研服务业
301048,金鹰重工,C75,交通运输设备制造业
301049,超越科技,K99,其他社会服务业
301050,雷电微力,G,信息技术业
301051,信濠光电,G,信息技术业
301052,果麦文化,L01,出版业
301053,远信工业,C73,专用设备制造业
301055,张小泉,C69,金属制品业
301056,森赫股份,C71,普通机械制造业
301057,汇隆新材,C47,化学纤维制造业
301058,中粮科工,K20,专业、科研服务业
301059,金三江,C43,化学原料及化学制品制造业
301060,兰卫医学,K37,卫生、保健、护理服务业
301061,匠心家居,C25,家具制造业
301062,上海艾录,C31,造纸及纸制品业
301063,海锅股份,C69,金属制品业
301065,本立科技,C43,化学原料及化学制品制造业
301066,万事利,C13,服装及其他纤维制品制造业
301067,显盈科技,G,信息技术业
301068,大地海洋,B07,有色金属矿采选业
301069,凯盛新材,C43,化学原料及化学制品制造业
301070,开勒股份,C71,普通机械制造业
301071,力量钻石,C61,非金属矿物制品业
301072,中捷精工,C75,交通运输设备制造业
301073,君亭酒店,K32,旅馆业
301075,多瑞医药,C81,医药制造业
301076,新瀚新材,C43,化学原料及化学制品制造业
301077,星华新材,C43,化学原料及化学制品制造业
301078,孩子王,H11,零售业
301079,邵阳液压,C71,普通机械制造业
301080,百普赛斯,K20,专业、科研服务业
301081,严牌股份,C73,专用设备制造业
301082,久盛电气,C76,电器机械及器材制造业
301083,百胜智能,C73,专用设备制造业
301085,亚康股份,H,批发和零售贸易
301086,鸿富瀚,G,信息技术业
301087,可孚医疗,C73,专用设备制造业
301088,戎美股份,H11,零售业
301089,拓新药业,C81,医药制造业
301090,华润材料,C43,化学原料及化学制品制造业
301091,深城交,K20,专业、科研服务业
301092,争光股份,C43,化学原料及化学制品制造业
301093,华兰股份,C81,医药制造业
301095,广立微,G87,计算机应用服务业
301096,百诚医药,K20,专业、科研服务业
301097,天益医疗,C73,专用设备制造业
301098,金埔园林,E01,土木工程建筑业
301099,雅创电子,H,批发和零售贸易
301100,风光股份,C43,化学原料及化学制品制造业
301101,明月镜片,C73,专用设备制造业
301102,兆讯传媒,K99,其他社会服务业
301103,何氏眼科,K37,卫生、保健、护理服务业
301105,鸿铭股份,C73,专用设备制造业
301106,骏成科技,G,信息技术业
301107,瑜欣电子,C71,普通机械制造业
301108,洁雅股份,C43,化学原料及化学制品制造业
301109,军信股份,K99,其他社会服务业
301110,青木科技,G87,计算机应用服务业
301111,粤万年青,C81,医药制造业
301112,信邦智能,C73,专用设备制造业
301113,雅艺科技,C25,家具制造业
301115,建科股份,K20,专业、科研服务业
301116,益客食品,C01,食品加工业
301117,佳缘科技,G87,计算机应用服务业
301118,恒光股份,C43,化学原料及化学制品制造业
301119,正强股份,C75,交通运输设备制造业
301120,新特电气,C76,电器机械及器材制造业
301121,紫建电子,C76,电器机械及器材制造业
301122,采纳股份,C73,专用设备制造业
301123,奕东电子,G,信息技术业
301125,腾亚精工,C71,普通机械制造业
301126,达嘉维康,H,批发和零售贸易
301127,天源环保,K99,其他社会服务业
301128,强瑞技术,C73,专用设备制造业
301129,瑞纳智能,C78,仪器仪表及文化、办公用机械制造业
301130,西点药业,C81,医药制造业
301131,聚赛龙,C4,石油、化学、塑胶、塑料
301132,满坤科技,G,信息技术业
301133,金钟股份,C75,交通运输设备制造业
301135,瑞德智能,G,信息技术业
301136,招标股份,K20,专业、科研服务业
301137,哈焊华通,C69,金属制品业
301138,华研精机,C73,专用设备制造业
301139,元道通信,G87,计算机应用服务业
301141,中科磁业,G,信息技术业
301148,嘉戎技术,K99,其他社会服务业
301149,隆华新材,C43,化学原料及化学制品制造业
301150,中一科技,G,信息技术业
301151,冠龙节能,C71,普通机械制造业
301152,天力锂能,G,信息技术业
301153,中科江南,G87,计算机应用服务业
301155,海力风电,C76,电器机械及器材制造业
301156,美农生物,C03,食品制造业
301157,华塑科技,G,信息技术业
301158,德石股份,C73,专用设备制造业
301159,三维天地,G87,计算机应用服务业
301160,翔楼新材,C69,金属制品业
301161,唯万密封,C4,石油、化学、塑胶、塑料
301162,国能日新,G87,计算机应用服务业
301163,宏德股份,C69,金属制品业
301165,锐捷网络,G,信息技术业
301166,优宁维,H,批发和零售贸易
301167,建研设计,K20,专业、科研服务业
301168,通灵股份,C76,电器机械及器材制造业
301169,零点有数,K99,其他社会服务业
301170,锡南科技,C75,交通运输设备制造业
301171,易点天下,G87,计算机应用服务业
301172,君逸数码,G87,计算机应用服务业
301173,毓恬冠佳,C75,交通运输设备制造业
301175,中科环保,K01,公共设施服务业
301176,逸豪新材,G,信息技术业
301177,迪阿股份,H11,零售业
301178,天亿马,G87,计算机应用服务业
301179,泽宇智能,G87,计算机应用服务业
301180,万祥科技,G,信息技术业
301181,标榜股份,C75,交通运输设备制造业
301182,凯旺科技,G,信息技术业
301183,东田微,G,信息技术业
301185,鸥玛软件,G87,计算机应用服务业
301186,超达装备,C73,专用设备制造业
301187,欧圣电气,C76,电器机械及器材制造业
301188,力诺药包,C61,非金属矿物制品业
301189,奥尼电子,G,信息技术业
301190,善水科技,C43,化学原料及化学制品制造业
301191,菲菱科思,G,信息技术业
301192,泰祥股份,C75,交通运输设备制造业
301193,家联科技,C4,石油、化学、塑胶、塑料
301195,北路智控,G87,计算机应用服务业
301196,唯科科技,C4,石油、化学、塑胶、塑料
301197,工大科雅,G87,计算机应用服务业
301198,喜悦智行,C4,石油、化学、塑胶、塑料
301199,迈赫股份,C73,专用设备制造业
301200,大族数控,C73,专用设备制造业
301201,诚达药业,C81,医药制造业
301202,朗威股份,C69,金属制品业
301203,国泰环保,K99,其他社会服务业
301205,联特科技,G,信息技术业
301206,三元生物,C03,食品制造业
301207,华兰疫苗,C81,医药制造业
301208,中亦科技,G87,计算机应用服务业
301209,联合化学,C43,化学原料及化学制品制造业
301210,金杨股份,C76,电器机械及器材制造业
301211,亨迪药业,C81,医药制造业
301212,联盛化学,C43,化学原料及化学制品制造业
301213,观想科技,G87,计算机应用服务业
301215,中汽股份,K20,专业、科研服务业
301216,万凯新材,C43,化学原料及化学制品制造业
301217,铜冠铜箔,G,信息技术业
301218,华是科技,G87,计算机应用服务业
301219,腾远钴业,C67,有色金属冶炼及压延加工业
301220,亚香股份,C43,化学原料及化学制品制造业
301221,光庭信息,G87,计算机应用服务业
301222,浙江恒威,C76,电器机械及器材制造业
301223,中荣股份,C31,造纸及纸制品业
301225,恒勃股份,C75,交通运输设备制造业
301226,祥明智能,C76,电器机械及器材制造业
301227,森鹰窗业,C21,木材加工及竹、藤、棕、草制品业
301228,实朴检测,K20,专业、科研服务业
301229,纽泰格,C75,交通运输设备制造业
301230,泓博医药,K20,专业、科研服务业
301231,荣信文化,L01,出版业
301232,飞沃科技,C71,普通机械制造业
301233,盛帮股份,C4,石油、化学、塑胶、塑料
301234,五洲医疗,C73,专用设备制造业
301235,华康洁净,K20,专业、科研服务业
301236,软通动力,G87,计算机应用服务业
301237,和顺科技,C4,石油、化学、塑胶、塑料
301238,瑞泰新材,C43,化学原料及化学制品制造业
